"YEAR"	"QUARTER"	"ID"	"AGE"	"GENDER"	"FATAL"	"LEVEL1"	"LEVEL2"	"LEVEL3"	"LEVEL4"	"LEVEL5"	"LEVEL6"	"LEVEL7"	"LEVEL8"	"LEVEL9"	"LEVEL10"
2001.00	1.00	60412.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00
2001.00	1.00	60417.00	19.00	0.00	1.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60430.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60436.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60448.00	18.00	1.00	0.00	0.00	0.00	32.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60451.00	20.00	1.00	0.00	23.00	23.00	23.00	28.00	23.00	23.00	23.00	23.00	23.00	30.00
2001.00	1.00	60451.00	18.00	0.00	0.00	23.00	23.00	23.00	28.00	23.00	23.00	23.00	23.00	23.00	30.00
2001.00	1.00	60460.00	18.00	1.00	0.00	26.00	17.00	12.00	12.00	12.00	12.00	19.00	12.00	12.00	12.00
2001.00	1.00	60466.00	19.00	1.00	0.00	3.00	3.00	3.00	10.00	3.00	3.00	3.00	3.00	6.00	3.00
2001.00	1.00	60468.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60469.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60470.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60479.00	20.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
2001.00	1.00	60482.00	19.00	0.00	1.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00
2001.00	1.00	60489.00	20.00	1.00	1.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00
2001.00	1.00	60491.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60491.00	19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60501.00	20.00	1.00	1.00	12.00	0.00	0.00	20.00	14.00	13.00	17.00	12.00	0.00	0.00
2001.00	1.00	60517.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60530.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60548.00	17.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.00
2001.00	1.00	60551.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.00	0.00
2001.00	1.00	60553.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60568.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60575.00	19.00	1.00	1.00	0.00	15.00	0.00	0.00	0.00	0.00	10.00	14.00	0.00	17.00
2001.00	1.00	60576.00	17.00	0.00	0.00	22.00	22.00	22.00	22.00	22.00	22.00	22.00	22.00	22.00	22.00
2001.00	1.00	60578.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60583.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60586.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60587.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60594.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60613.00	20.00	1.00	0.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00
2001.00	1.00	60635.00	20.00	1.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60639.00	18.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	9.00	0.00	0.00	0.00
2001.00	1.00	60677.00	19.00	1.00	0.00	23.00	23.00	24.00	23.00	23.00	23.00	23.00	23.00	23.00	24.00
2001.00	1.00	60678.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60688.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60690.00	18.00	1.00	1.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00
2001.00	1.00	60703.00	19.00	1.00	0.00	42.00	42.00	42.00	42.00	42.00	42.00	42.00	42.00	42.00	42.00
2001.00	1.00	60704.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60717.00	17.00	0.00	0.00	26.00	10.00	6.00	3.00	19.00	7.00	9.00	22.00	35.00	14.00
2001.00	1.00	60720.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60803.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60881.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60883.00	18.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60955.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	60977.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	3.00
2001.00	1.00	61022.00	19.00	1.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	61105.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	61113.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	61138.00	20.00	1.00	1.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00
2001.00	1.00	61262.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	61264.00	18.00	0.00	0.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00
2001.00	1.00	61320.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00
2001.00	1.00	61443.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	1.00	61535.00	20.00	1.00	0.00	26.00	26.00	26.00	26.00	26.00	26.00	26.00	26.00	26.00	26.00
2001.00	1.00	61898.00	17.00	1.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00
2001.00	1.00	62115.00	18.00	1.00	0.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00
2001.00	1.00	62642.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60642.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60647.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60668.00	19.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60668.00	19.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60687.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60695.00	18.00	1.00	1.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00
2001.00	2.00	60714.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60768.00	20.00	1.00	1.00	0.00	0.00	0.00	12.00	0.00	9.00	0.00	12.00	21.00	0.00
2001.00	2.00	60770.00	19.00	1.00	0.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	31.00	2.00
2001.00	2.00	60771.00	20.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60793.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60797.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60812.00	18.00	1.00	0.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00
2001.00	2.00	60814.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60820.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60822.00	15.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60828.00	16.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60829.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60835.00	19.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60864.00	19.00	1.00	0.00	11.00	13.00	12.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00
2001.00	2.00	60894.00	20.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60898.00	18.00	1.00	0.00	13.00	13.00	13.00	13.00	13.00	14.00	16.00	13.00	13.00	13.00
2001.00	2.00	60903.00	20.00	0.00	0.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00
2001.00	2.00	60910.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	15.00	0.00	0.00	10.00	12.00	0.00
2001.00	2.00	60919.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60929.00	20.00	1.00	1.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00
2001.00	2.00	60932.00	18.00	0.00	0.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00
2001.00	2.00	60948.00	18.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60996.00	19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2001.00	2.00	60997.00	20.00	1.00	1.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00
2001.00	2.00	61008.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
